Field Output reported at element centroid for region: COMPOSITE-1.Region_2

   Element Label           E.E11           E.E22           E.E33           E.E12           E.E13           E.E23
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------------------------------------------------------
           45670     2.21295E-06     257.268E-06     2.18801E-03    -1.30099E-06    -2.38318E-06     13.0429E-06
           45671     1.04937E-06    -78.7432E-06     2.51586E-03     2.78187E-06     12.4916E-06     108.858E-06
           45672     3.61694E-06     154.338E-06     2.38476E-03     5.74282E-06    -4.79156E-06     4.73712E-06
           45673     4.98953E-06     196.652E-06     2.27171E-03     12.5498E-06     11.1785E-06     13.9160E-06
           45674     3.94816E-06     129.802E-06     2.43270E-03     7.92374E-06     3.34501E-06    -57.0865E-06
           45675    -885.767E-09     142.650E-06     2.25979E-03     30.9674E-06     18.9400E-06     30.0898E-06
           45676     10.1133E-06     106.039E-06     2.26514E-03     18.7685E-06     5.75486E-06     18.4797E-06
           45677     4.76699E-06     108.952E-06     2.27472E-03     7.28968E-06    -663.484E-09     42.2220E-06
           45678     12.4652E-06     159.429E-06     2.24032E-03    -24.0607E-06     7.45902E-06     13.6565E-06
           45679     5.22735E-06     234.506E-06     2.21925E-03    -3.12782E-06    -31.1816E-06     2.97771E-06
           45680     4.85275E-06     160.938E-06     2.33789E-03    -9.33398E-06     2.16231E-06     44.5235E-06
           45681     190.223E-09    -10.0722E-06     2.28610E-03     9.73415E-06    -18.2417E-06     10.2759E-06
           45682    -1.85408E-06     18.6913E-06     2.30378E-03     8.06320E-06     16.7577E-06    -101.125E-06
           45683     4.30053E-06     126.855E-06     2.37393E-03     9.79343E-06    -14.9657E-06    -15.5117E-06
           45684     565.596E-09     198.397E-06     2.28567E-03    -10.0303E-06    -3.57807E-06    -1.73554E-06
           45685    -1.41830E-06     166.290E-06     2.27298E-03    -4.23986E-06    -2.18242E-06    -17.0401E-06
           45686     11.0021E-06     136.774E-06     2.41385E-03     17.9361E-06     2.23322E-06    -24.9413E-06
           45687     11.6763E-06     171.138E-06     2.24028E-03    -14.6922E-06    -3.77762E-06    -19.0062E-06
           45688     5.72496E-06     18.9209E-06     2.29370E-03     6.47672E-06     6.78110E-06     31.9849E-06
           45689    -17.9068E-06     277.454E-06     2.25325E-03     19.7674E-06     7.87722E-06    -41.7366E-06
           45690     13.4525E-06     248.010E-06     2.23747E-03     13.2881E-06    -9.47145E-06    -6.83946E-06
           45691    -1.14752E-06     237.105E-06     2.22196E-03     12.9519E-06     4.32441E-06    -882.863E-09
           45692    -6.46903E-06    -521.138E-06     1.82956E-03     18.0942E-06    -15.8550E-06    -128.238E-06
           45693    -180.945E-09     84.1160E-06     2.51053E-03    -35.5632E-06    -1.43109E-06    -22.0662E-06
           45694     2.55763E-06    -109.555E-06     2.77225E-03    -28.5420E-06     282.312E-09     13.0325E-06
           45695    -11.0398E-06     203.251E-06     2.22938E-03    -16.6158E-06     22.5050E-06    -38.3752E-06
           45696     9.41313E-06    -176.088E-06     2.65903E-03    -24.1413E-06    -1.83411E-06    -129.653E-06
           45697    -2.15055E-06    -268.615E-06     2.51370E-03     3.75552E-06    -9.62585E-06     340.996E-06
           45698    -4.70865E-06    -276.290E-06     2.87118E-03     6.38622E-06     6.64509E-06    -14.1428E-06
           45699    -136.496E-09     74.7280E-06     2.28321E-03     20.4937E-06     30.4981E-06    -37.9257E-06
           45700     1.07530E-06     63.0944E-06     2.28612E-03    -13.3685E-06    -16.8453E-06     87.9161E-06
           45701     3.57807E-06    -2.43823E-06     2.70920E-03    -22.9314E-06     3.11174E-06    -53.3890E-06
           45702    -264.634E-09     179.426E-06     2.29746E-03    -26.1685E-06     9.09426E-06     50.9950E-06
           45703     1.84885E-06    -325.792E-06     2.98782E-03     2.69338E-06    -1.09214E-06    -88.0325E-06
           45704     21.2303E-06     152.260E-06     2.32828E-03     17.8743E-06    -9.04307E-06     7.78510E-06
           45705     9.20097E-06     203.953E-06     2.27314E-03     2.04282E-06    -15.9212E-06     21.7209E-06
           45706     16.5203E-06     172.069E-06     2.40382E-03    -1.19860E-06    -1.57709E-06    -84.7640E-06
           45707     13.5144E-06    -93.1916E-06     2.44414E-03     19.9490E-06     3.66480E-06    -157.196E-06
           45708     15.6511E-06     193.137E-06     2.26237E-03     2.58875E-06     15.8159E-06     13.7376E-06
           45709     20.7610E-06     239.487E-06     2.17409E-03     8.52297E-06     22.5641E-06     29.4099E-06
           45710     12.7245E-06     162.513E-06     2.25335E-03     18.2855E-06    -17.0133E-06     36.7296E-06
           45711     18.3086E-06     55.4027E-06     2.23888E-03    -23.7738E-06     6.45803E-06     38.5263E-06
           45712    -178.319E-09    -525.310E-06     2.65432E-03     6.88089E-06     9.74352E-06    -745.137E-06
           45713    -1.61150E-06    -60.4271E-06     2.84239E-03     12.4269E-06     844.083E-09     75.7271E-06
           45714     10.0793E-06    -596.867E-06     2.28710E-03     14.6380E-06    -6.94946E-06     732.430E-06
           45715    -8.48137E-06     221.078E-06     2.28416E-03     9.56353E-06     7.96518E-06    -45.3848E-06
           45716    -23.1286E-06     129.159E-06     2.44043E-03     39.7895E-06    -28.1105E-06    -82.4582E-06
           45717    -895.031E-09    -140.981E-06     2.87389E-03    -2.13894E-06    -4.24532E-06     49.6390E-06
           45718     6.71661E-06    -233.733E-06     2.98918E-03    -9.21400E-06     21.8431E-06     101.915E-06
           45719     1.68808E-06    -513.455E-06     2.90060E-03     2.78951E-06    -2.98823E-06    -369.593E-06
           45720     3.04146E-06     100.510E-06     2.49843E-03    -15.9875E-06    -4.78011E-06    -5.75959E-06
           45721     5.93302E-06    -144.890E-06     2.74493E-03     8.14182E-06     11.7477E-06     20.7607E-06
           45722     9.54543E-06     62.8045E-06     2.57288E-03     3.54454E-06    -1.74302E-06    -32.8118E-06
           45723     5.60967E-06    -240.066E-06     2.41497E-03     16.0865E-06    -13.0675E-06    -192.770E-06
           45724     5.07311E-06    -611.604E-06     2.08967E-03     12.1524E-06    -19.0688E-06    -20.9031E-06
           45725     7.55124E-06    -621.175E-06     2.06869E-03     15.7689E-06     854.447E-09    -12.6944E-06
           45726     7.90990E-06    -586.684E-06     2.31077E-03     6.00957E-06     5.31149E-06    -785.419E-06
           45727     3.63241E-06    -202.684E-06     2.84515E-03     4.92260E-06     2.87257E-06    -16.3351E-06
           45728    -1.70137E-06    -430.051E-06     3.35508E-03     19.8304E-06    -2.83047E-06    -340.551E-06
           45729     14.1044E-06     57.9159E-06     2.59242E-03     3.49661E-06     7.33008E-06     37.0027E-06
