1 -1.63054E-06 174.388E-09 -10.3512E-06 8.98850E-06 734.350E-06 370.418E-09
2 84.6715E-06 -10.3656E-06 -59.7724E-06 -116.879E-06 672.069E-06 -6.51807E-06
3 5.01193E-06 -452.641E-09 -12.5654E-06 -22.4006E-06 686.007E-06 -134.631E-09
4 4.85376E-06 -323.146E-09 -10.6851E-06 -16.8578E-06 699.126E-06 25.7542E-09
5 10.8557E-06 -1.18773E-06 -19.1438E-06 -14.5309E-06 704.123E-06 501.551E-09
6 -366.579E-09 393.611E-09 -10.0860E-06 11.6753E-06 719.525E-06 214.639E-09
7 3.48076E-06 -124.727E-09 -12.2149E-06 -9.12041E-06 692.783E-06 283.539E-09
8 2.99838E-06 293.887E-09 -15.9276E-06 3.25486E-06 726.793E-06 -95.4596E-09
9 12.9569E-06 -414.964E-09 -30.4597E-06 -11.1073E-06 746.434E-06 7.29668E-06
10 -1.10985E-06 458.544E-09 -15.4459E-06 -3.63220E-06 741.885E-06 -133.458E-09
11 -3.67989E-06 94.0247E-09 -7.02688E-06 -11.0190E-06 737.822E-06 -451.210E-09
12 21.9663E-06 747.456E-09 5.98837E-06 141.506E-09 779.751E-06 -326.222E-09
13 46.9229E-06 2.38917E-06 -6.53590E-06 10.0454E-06 776.076E-06 -1.43530E-06
14 24.1576E-06 714.384E-09 7.10706E-06 17.2257E-06 787.746E-06 -4.55145E-06
15 41.1764E-06 1.14755E-06 -3.78398E-06 23.2854E-06 773.104E-06 -3.05696E-06
16 25.7863E-06 1.94046E-06 6.30734E-06 -9.35270E-06 797.777E-06 4.20987E-06
17 -31.6030E-06 1.14927E-06 43.7971E-06 -12.5474E-06 784.297E-06 -5.33815E-06
18 -32.9816E-06 1.79798E-06 41.6918E-06 -28.5231E-06 762.080E-06 -7.91806E-06
19 -16.0164E-06 450.875E-09 33.1406E-06 -6.16015E-06 792.235E-06 -6.54109E-06
20 -15.5119E-06 555.155E-09 31.1676E-06 -6.87728E-06 780.240E-06 -9.56041E-06
21 -7.15255E-06 276.173E-09 23.5410E-06 -686.100E-09 804.243E-06 -10.7145E-06
22 9.02690E-06 1.17121E-06 15.6296E-06 7.63494E-06 801.242E-06 -10.4443E-06
23 -9.46066E-06 290.471E-09 26.0359E-06 -1.71514E-06 787.950E-06 -12.1190E-06
24 -7.75976E-06 313.820E-09 27.4136E-06 -1.29136E-06 764.558E-06 -6.69505E-06
25 -39.3671E-06 3.56381E-06 48.9962E-06 -54.4471E-06 713.035E-06 -2.31287E-06
26 -79.1905E-06 6.38846E-06 70.2950E-06 -58.8749E-06 720.702E-06 -1.60255E-06
27 -17.2967E-06 905.862E-09 34.8014E-06 -7.89835E-06 780.995E-06 -5.62708E-06
28 -11.6391E-06 370.490E-09 28.7989E-06 -5.29678E-06 763.981E-06 -9.40157E-06
29 -30.2142E-06 1.96043E-06 39.7938E-06 -29.7839E-06 742.119E-06 -7.12010E-06
30 10.4801E-06 -746.512E-09 2.02939E-06 24.5040E-06 725.008E-06 -181.744E-09
31 198.473E-06 13.7385E-06 -12.3640E-06 -5.20001E-06 744.675E-06 5.74778E-06
32 3.51345E-06 -728.244E-09 840.375E-09 8.06653E-06 724.380E-06 139.941E-09
33 8.76151E-06 -1.03883E-06 -1.38039E-06 -21.7309E-06 691.326E-06 121.958E-09
34 10.0374E-06 -645.395E-09 1.20378E-06 -31.9107E-06 717.232E-06 -101.748E-09
35 13.4898E-06 -1.27044E-06 -2.05206E-06 -34.2032E-06 696.848E-06 528.169E-09
36 2.96361E-06 -271.076E-09 6.59996E-06 -7.63886E-06 738.774E-06 371.054E-09
37 -27.1025E-06 2.25097E-06 44.3578E-06 8.45329E-06 737.847E-06 329.207E-09
38 7.53172E-06 -99.4133E-09 14.8661E-06 -12.3125E-06 769.125E-06 2.18714E-06
39 124.517E-06 -16.8682E-06 -67.9798E-06 -190.719E-06 594.592E-06 -15.9500E-06
40 -5.77146E-06 277.180E-09 22.6189E-06 -562.495E-09 746.781E-06 951.067E-09
41 -86.8400E-06 9.91091E-06 54.3597E-06 -136.325E-06 663.195E-06 6.37663E-06
42 -10.5304E-06 926.784E-09 21.2718E-06 -31.0171E-06 678.518E-06 -448.141E-09
43 -75.5372E-06 2.69484E-06 27.5801E-06 -20.4423E-06 642.405E-06 252.567E-09
44 -88.4882E-06 10.3608E-06 58.7457E-06 -147.181E-06 650.968E-06 8.43350E-06
45 -4.26480E-06 258.126E-09 19.3267E-06 1.40359E-06 739.288E-06 -719.375E-09
46 -14.8212E-06 1.66180E-06 27.4338E-06 -10.6519E-06 713.118E-06 -532.748E-09
47 -29.3752E-06 3.74532E-06 43.2696E-06 -35.6071E-06 672.300E-06 -160.723E-09
48 126.841E-06 -20.9095E-06 -123.152E-06 -48.8548E-06 477.987E-06 -31.7408E-09
49 -41.8271E-06 5.66912E-06 56.3366E-06 55.9872E-06 660.268E-06 798.947E-09
50 -56.5930E-06 9.85722E-06 71.5235E-06 56.7941E-06 600.957E-06 662.745E-09
51 -39.7194E-06 5.63087E-06 54.6983E-06 -8.18615E-06 642.772E-06 251.966E-09
52 -22.0214E-06 1.91556E-06 38.9699E-06 9.82265E-06 734.734E-06 -33.5028E-09
53 -36.3352E-06 3.17096E-06 52.9094E-06 16.6935E-06 728.620E-06 549.100E-09
54 -50.1102E-06 8.09629E-06 65.6763E-06 -23.0004E-06 612.869E-06 -365.958E-09
55 -45.1645E-06 5.49193E-06 60.5697E-06 -21.8447E-06 683.200E-06 -400.847E-09
56 -64.2287E-06 8.85793E-06 77.9186E-06 -34.4735E-06 642.603E-06 -620.982E-09
57 -25.1327E-06 6.89227E-06 32.5967E-06 -19.8895E-06 492.313E-06 -163.084E-09
58 -8.35918E-06 2.25975E-06 11.3052E-06 2.39046E-06 490.897E-06 631.555E-09
59 -1.92669E-06 326.410E-09 2.99405E-06 111.525E-06 521.232E-06 131.103E-09
60 117.291E-06 -17.4500E-06 -119.865E-06 -19.7176E-06 533.821E-06 -442.091E-09
61 48.6824E-06 -4.24043E-06 -49.8455E-06 -66.5470E-06 710.906E-06 2.36591E-06
62 -4.06049E-06 1.42643E-06 6.00493E-06 37.7428E-06 489.064E-06 331.050E-09
63 9.95499E-06 772.982E-09 -17.8041E-06 -59.6767E-06 547.131E-06 -1.01419E-06
64 -9.96769E-06 2.68030E-06 12.5691E-06 145.951E-06 469.705E-06 424.092E-09
65 -21.1454E-06 5.64427E-06 26.7335E-06 145.928E-06 471.581E-06 448.776E-09
66 -76.8843E-06 8.77975E-06 82.9163E-06 -57.0934E-06 673.841E-06 313.641E-09
67 -90.2796E-06 8.70557E-06 91.9528E-06 -46.6986E-06 669.471E-06 714.272E-09
68 -24.4568E-06 1.36509E-06 2.05761E-06 -25.7870E-06 725.678E-06 -719.794E-09
69 -27.6558E-06 1.60333E-06 -1.14566E-06 -26.3676E-06 752.788E-06 -1.76190E-06
70 -40.3414E-06 2.58674E-06 8.98703E-06 -41.5229E-06 719.310E-06 -958.151E-09
71 -27.3844E-06 1.69787E-06 4.63730E-06 21.6746E-06 715.531E-06 376.583E-09
72 -58.1738E-06 2.87284E-06 16.6496E-06 -73.3259E-06 700.169E-06 -81.6242E-09
73 30.9851E-06 -4.88466E-06 -39.2632E-06 -149.108E-06 540.149E-06 -3.15514E-06
74 -40.1464E-06 2.99461E-06 10.0846E-06 -36.8792E-06 706.756E-06 -686.904E-09
75 -41.4102E-06 2.09778E-06 12.2624E-06 31.3007E-06 700.543E-06 -98.6108E-09
76 -34.7859E-06 539.479E-09 7.57704E-06 10.0134E-06 722.869E-06 468.529E-09
77 5.68960E-06 784.401E-09 17.2472E-06 -5.59129E-06 808.864E-06 9.43531E-06
78 -10.7164E-06 -106.034E-09 25.6853E-06 1.63391E-06 801.911E-06 11.0951E-06
79 -536.992E-09 1.05927E-06 20.9877E-06 337.141E-09 813.147E-06 -2.13243E-06
80 -25.3235E-06 612.999E-09 38.3877E-06 11.1181E-06 792.730E-06 6.14884E-06
81 -31.5117E-06 1.66487E-06 -1.60040E-06 -39.9972E-06 758.112E-06 -5.28705E-06
82 -23.4971E-06 644.771E-09 -6.56004E-06 -26.5545E-06 767.430E-06 -4.74563E-06
83 -25.9683E-06 -891.638E-09 -4.55865E-06 5.01293E-06 783.326E-06 720.688E-09
84 -51.9315E-06 -2.40390E-06 9.28178E-06 5.76840E-06 772.022E-06 227.929E-09
85 -45.6337E-06 -1.91673E-06 6.38972E-06 -6.98706E-06 774.781E-06 -1.60547E-06
86 -10.4999E-06 -649.547E-09 -14.6239E-06 -9.05833E-06 790.026E-06 -4.93089E-06
87 -37.6974E-06 297.040E-09 4.40067E-06 -18.0159E-06 757.491E-06 -2.10945E-06
88 -43.2451E-06 -1.68633E-06 3.89604E-06 -25.4521E-06 778.690E-06 -5.46443E-06
89 2.61698E-06 717.890E-09 20.7869E-06 2.58065E-06 797.169E-06 -2.06381E-06
90 24.0970E-06 475.420E-09 6.52925E-06 -14.9649E-06 784.892E-06 4.03720E-06
91 -12.4698E-06 761.006E-09 32.6688E-06 4.27220E-06 784.843E-06 2.11008E-06
92 -91.0965E-06 -4.49095E-06 20.3038E-06 -46.1800E-06 743.967E-06 -2.18047E-06
93 139.282E-06 -15.2486E-06 -123.236E-06 28.1249E-06 565.832E-06 1.68304E-06
94 -25.1186E-06 -368.251E-09 31.6722E-06 -7.57296E-06 805.426E-06 -10.6856E-06
95 -48.6371E-06 2.41228E-06 38.5588E-06 -36.3847E-06 764.871E-06 -13.3114E-06
96 17.8805E-06 -1.83523E-06 8.70057E-06 18.2254E-06 766.933E-06 -20.4576E-06
97 3.76378E-06 -280.261E-09 3.06986E-06 -27.5673E-06 718.118E-06 408.414E-09
98 15.9190E-06 -1.81131E-06 -1.41749E-06 -78.7986E-06 673.237E-06 242.287E-09
99 101.579E-09 -403.457E-09 10.1356E-06 -3.29554E-06 735.978E-06 239.934E-09
