14211 17.0811E-03
14212 15.5768E-03
14213 8.21974E-03
14214 17.4282E-03
14215 12.9415E-03
14216 10.3049E-03
14217 12.7993E-03
14218 12.8614E-03
14219 18.2941E-03
14220 22.4758E-03
14221 15.6886E-03
14222 15.5271E-03
14223 15.8893E-03
14224 13.4600E-03
14225 15.7615E-03
14226 13.1737E-03
14227 12.9807E-03
14228 15.6886E-03
14229 18.6222E-03
14230 15.5271E-03
14231 13.7105E-03
14232 12.9768E-03
14233 13.4302E-03
14234 13.5730E-03
14235 12.7958E-03
14236 12.7959E-03
14237 15.9353E-03
14238 12.0580E-03
14239 18.8135E-03
14240 11.9469E-03
14241 15.6456E-03
14242 11.7921E-03
14243 19.6072E-03
14244 11.3698E-03
14245 10.8397E-03
14246 10.8397E-03
14247 10.9339E-03
14248 8.80537E-03
14249 10.3632E-03
14250 10.8397E-03
14251 14.1873E-03
14252 12.4771E-03
14253 5.45765E-03
14254 10.8895E-03
14255 12.9406E-03
14256 17.0320E-03
14257 17.4703E-03
14258 18.1591E-03
14259 12.7150E-03
14260 12.0863E-03
14261 15.5826E-03
14262 18.9628E-03
14263 8.10231E-03
14264 18.7900E-03
14265 19.0846E-03
14266 28.0751E-03
14267 21.6561E-03
14268 11.9287E-03
14269 11.9922E-03
14270 17.5572E-03
14271 18.8938E-03
14272 8.18875E-03
14273 18.3132E-03
14274 9.47962E-03
14275 14.3221E-03
14276 13.1781E-03
14277 15.2769E-03
14278 11.1887E-03
14279 15.0992E-03
14280 10.5345E-03
14281 12.7530E-03
14282 8.76750E-03
14283 12.7530E-03
14284 10.5807E-03
14285 13.4667E-03
14286 16.5904E-03
14287 12.4436E-03
14288 13.9592E-03
14289 13.4667E-03
14290 13.1738E-03
14291 12.9807E-03
14292 18.6373E-03
14293 6.35984E-03
14294 19.3601E-03
14295 7.45650E-03
14296 12.9807E-03
14297 15.0451E-03
14298 15.2823E-03
14299 8.27568E-03
14300 12.9807E-03
14301 16.3605E-03
14302 16.3145E-03
14303 7.27765E-03
14304 8.11048E-03
14305 17.0668E-03
14306 11.1073E-03
14307 18.6785E-03
14308 16.3061E-03
14309 12.8747E-03
14310 18.6577E-03
14311 12.2980E-03
14312 24.4943E-03
14313 17.0168E-03
14314 4.77577E-03
14315 5.05259E-03
14316 4.00937E-03
14317 4.67165E-03
14318 11.6430E-03
14319 6.68558E-03
14320 12.2038E-03
14321 14.1172E-03
14322 10.8349E-03
14323 15.3372E-03
14324 11.7142E-03
14325 12.6600E-03
14326 14.8137E-03
14327 13.2965E-03
14328 18.5334E-03
14329 21.2445E-03
14330 11.1112E-03
14331 14.4931E-03
14332 10.3968E-03
14333 10.4584E-03
14334 16.4470E-03
14335 19.7899E-03
14336 12.2171E-03
14337 19.7355E-03
14338 14.4156E-03
14339 10.6969E-03
14340 13.2673E-03
14341 14.4156E-03
14342 14.2589E-03
14343 15.8788E-03
14344 13.7962E-03
14345 16.0198E-03
14346 16.0198E-03
14347 15.5167E-03
14348 10.6969E-03
14349 15.2827E-03
14350 17.4875E-03
14351 18.6785E-03
14352 12.4600E-03
14353 10.4920E-03
14354 9.08368E-03
14355 14.0469E-03
14356 13.9473E-03
14357 12.3892E-03
14358 14.4156E-03
14359 13.0402E-03
14360 13.2674E-03
14361 16.6590E-03
14362 16.3568E-03
14363 12.8989E-03
14364 13.0476E-03
14365 11.5223E-03
14366 16.4769E-03
14367 13.8413E-03
14368 12.8114E-03
14369 11.6675E-03
14370 13.5730E-03
14371 12.7958E-03
14372 12.0579E-03
14373 18.7726E-03
14374 12.4396E-03
14375 12.4065E-03
14376 14.3827E-03
14377 13.0489E-03
14378 12.8234E-03
14379 14.5738E-03
14380 12.5565E-03
14381 15.4191E-03
14382 12.0618E-03
14383 19.3288E-03
14384 12.5873E-03
14385 11.1888E-03
14386 16.9643E-03
14387 12.8417E-03
14388 11.6675E-03
14389 12.0579E-03
14390 12.0579E-03
14391 15.2941E-03
14392 12.7959E-03
14393 19.2841E-03
14394 9.23940E-03
14395 7.92203E-03
14396 10.1427E-03
14397 8.88277E-03
14398 10.0214E-03
14399 16.2974E-03
14400 12.3912E-03
14401 12.0580E-03
14402 14.1451E-03
14403 12.0579E-03
14404 18.6389E-03
14405 18.6704E-03
14406 16.6266E-03
14407 15.7792E-03
14408 14.1353E-03
14409 11.5240E-03
14410 19.5817E-03
14411 17.2534E-03
14412 19.5817E-03
14413 14.1864E-03
14414 14.9288E-03
14415 12.9934E-03
14416 19.6880E-03
14417 11.5247E-03
14418 15.1266E-03
14419 15.0879E-03
14420 19.6880E-03
14421 10.7601E-03
14422 9.13727E-03
14423 16.2918E-03
14424 17.5323E-03
14425 13.5805E-03
14426 12.4504E-03
14427 10.6969E-03
14428 14.2589E-03
14429 14.4156E-03
14430 15.2802E-03
14431 16.8496E-03
14432 11.1887E-03
14433 15.2371E-03
14434 13.1737E-03
14435 12.4759E-03
14436 12.4759E-03
14437 12.7958E-03
14438 14.2615E-03
14439 17.0209E-03
14440 12.7959E-03
14441 18.7522E-03
14442 12.0579E-03
14443 12.7959E-03
14444 11.6675E-03
14445 14.2622E-03
14446 11.8310E-03
14447 11.7105E-03
14448 11.6675E-03
14449 12.7814E-03
14450 21.8159E-03
14451 10.1137E-03
14452 16.8289E-03
14453 11.6496E-03
14454 10.7853E-03
14455 15.2602E-03
14456 11.9167E-03
14457 11.5560E-03
14458 6.49718E-03
14459 11.9730E-03
14460 12.7207E-03
14461 26.9371E-03
14462 12.4361E-03
14463 15.9038E-03
14464 15.9451E-03
14465 14.2590E-03
14466 14.4761E-03
14467 18.5228E-03
14468 13.9523E-03
14469 13.7789E-03
14470 14.2589E-03
14471 13.4345E-03
14472 13.1738E-03
14473 14.1039E-03
14474 13.4344E-03
14475 19.7217E-03
14476 20.5865E-03
14477 11.4235E-03
14478 11.4828E-03
14479 11.7844E-03
14480 11.7838E-03
14481 13.1737E-03
14482 16.4357E-03
14483 11.1887E-03
14484 13.1503E-03
14485 15.6988E-03
14486 14.5248E-03
14487 13.4168E-03
14488 11.2894E-03
14489 12.5916E-03
14490 16.5094E-03
14491 13.4344E-03
14492 14.4642E-03
14493 27.7823E-03
14494 12.0628E-03
14495 14.8244E-03
14496 18.1501E-03
14497 21.7052E-03
14498 18.2652E-03
14499 18.5814E-03
14500 12.5426E-03
14501 13.1738E-03
14502 13.1738E-03
14503 14.4156E-03
14504 3.07947E-03
14505 13.1503E-03
14506 13.1737E-03
14507 15.8457E-03
14508 11.9772E-03
14509 15.9860E-03
14510 13.7751E-03
14511 11.7105E-03
14512 16.4006E-03
14513 15.5818E-03
14514 14.4156E-03
14515 7.99367E-03
14516 12.9807E-03
14517 14.4139E-03
14518 13.1503E-03
14519 14.4156E-03
14520 11.8453E-03
14521 18.6374E-03
14522 9.79274E-03
14523 17.7928E-03
14524 16.7151E-03
14525 17.6053E-03
14526 12.9807E-03
14527 16.4761E-03
14528 15.7477E-03
14529 15.4127E-03
14530 13.0452E-03
14531 12.1477E-03
14532 12.3297E-03
14533 8.83735E-03
14534 10.6969E-03
14535 10.9373E-03
14536 19.4679E-03
14537 11.4402E-03
14538 14.9034E-03
14539 16.3546E-03
14540 16.3546E-03
14541 13.9357E-03
14542 18.7124E-03
14543 13.0871E-03
14544 16.3546E-03
14545 16.0198E-03
14546 14.4156E-03
14547 14.4139E-03
14548 14.1039E-03
14549 13.9523E-03
14550 12.1588E-03
14551 16.4612E-03
14552 18.7371E-03
14553 12.3106E-03
14554 10.9940E-03
14555 15.0753E-03
14556 14.8787E-03
14557 11.3069E-03
14558 15.2013E-03
14559 17.3753E-03
14560 11.4171E-03
14561 12.7909E-03
14562 15.6718E-03
14563 16.8369E-03
14564 12.7909E-03
14565 13.1738E-03
14566 13.4345E-03
14567 13.1738E-03
14568 14.4157E-03
14569 14.5723E-03
14570 16.6168E-03
14571 11.7856E-03
14572 18.7625E-03
14573 3.66628E-03
14574 13.4344E-03
14575 14.8410E-03
14576 14.0704E-03
14577 16.5508E-03
14578 12.7016E-03
14579 17.4558E-03
14580 13.7892E-03
14581 15.7792E-03
14582 11.5311E-03
14583 11.6853E-03
14584 14.2380E-03
14585 12.8795E-03
14586 12.3537E-03
14587 18.5338E-03
14588 18.5338E-03
14589 16.0149E-03
14590 26.0929E-03
14591 11.8360E-03
14592 9.73752E-03
14593 20.4148E-03
14594 13.6334E-03
14595 8.96413E-03
14596 9.84807E-03
14597 14.1833E-03
14598 14.7787E-03
14599 8.83735E-03
14600 16.0851E-03
14601 13.9531E-03
14602 17.2216E-03
14603 14.8100E-03
14604 9.69238E-03
14605 13.2228E-03
14606 13.5457E-03
14607 8.93232E-03
14608 18.5920E-03
14609 16.3685E-03
14610 9.04807E-03
14611 17.8191E-03
14612 16.4756E-03
14613 11.0671E-03
14614 11.1888E-03
14615 11.1887E-03
14616 14.1833E-03
14617 12.5872E-03
14618 16.3734E-03
14619 15.6977E-03
14620 11.3829E-03
14621 14.1719E-03
14622 10.6620E-03
14623 23.1091E-03
14624 20.7663E-03
14625 8.53107E-03
14626 10.9205E-03
14627 14.4156E-03
14628 21.5376E-03
14629 12.5872E-03
14630 21.6086E-03
14631 15.6563E-03
14632 13.1738E-03
14633 10.3968E-03
14634 13.1738E-03
14635 18.3698E-03
14636 11.5235E-03
14637 16.5673E-03
14638 17.3167E-03
14639 13.1737E-03
14640 17.0578E-03
14641 15.0758E-03
14642 18.8114E-03
14643 12.3718E-03
14644 13.2429E-03
14645 12.9237E-03
14646 16.3131E-03
14647 13.7632E-03
14648 11.6273E-03
14649 10.6448E-03
14650 28.2906E-03
14651 15.9818E-03
14652 11.0671E-03
14653 14.6207E-03
14654 15.5473E-03
14655 12.9507E-03
14656 15.5687E-03
14657 15.4143E-03
14658 9.97493E-03
14659 13.2160E-03
14660 14.3392E-03
14661 15.6287E-03
14662 16.7299E-03
14663 11.3426E-03
14664 12.4759E-03
14665 18.5466E-03
14666 19.5789E-03
14667 14.5493E-03
14668 10.5807E-03
14669 13.1503E-03
14670 13.4344E-03
14671 11.4426E-03
14672 13.4344E-03
14673 19.9070E-03
14674 7.83694E-03
14675 13.5223E-03
14676 15.1126E-03
14677 11.4320E-03
14678 8.95511E-03
14679 23.4819E-03
14680 14.7700E-03
14681 12.3297E-03
14682 11.4927E-03
14683 17.1994E-03
14684 15.5310E-03
14685 15.4118E-03
14686 15.9925E-03
14687 13.0945E-03
14688 13.2973E-03
14689 16.3546E-03
14690 15.8333E-03
14691 13.9977E-03
14692 12.7133E-03
14693 11.3491E-03
14694 11.9652E-03
14695 19.9448E-03
14696 16.7610E-03
14697 12.0863E-03
14698 17.8735E-03
14699 28.8237E-03
14700 13.0118E-03
14701 18.1940E-03
14702 15.5167E-03
14703 17.5975E-03
14704 17.3522E-03
14705 12.9851E-03
14706 12.4162E-03
14707 17.1487E-03
14708 17.5156E-03
14709 19.4897E-03
14710 12.7240E-03
14711 17.1016E-03
14712 13.1738E-03
14713 17.7585E-03
14714 10.9619E-03
14715 10.8388E-03
14716 12.7206E-03
14717 12.4759E-03
14718 10.2366E-03
14719 11.6478E-03
14720 15.4099E-03
14721 13.4717E-03
14722 11.1342E-03
14723 13.1738E-03
14724 13.2154E-03
14725 16.1177E-03
14726 14.7882E-03
14727 8.34382E-03
14728 12.3338E-03
14729 15.1389E-03
14730 16.9642E-03
14731 11.7468E-03
14732 13.0455E-03
14733 11.5280E-03
14734 12.7338E-03
14735 19.6605E-03
14736 15.0460E-03
14737 11.1806E-03
14738 10.8895E-03
14739 22.9055E-03
14740 13.3104E-03
14741 10.4109E-03
14742 8.90241E-03
14743 10.1766E-03
14744 12.7530E-03
14745 15.6907E-03
14746 13.1738E-03
14747 15.7370E-03
14748 13.1503E-03
14749 13.3072E-03
14750 12.7530E-03
14751 15.7845E-03
14752 12.9807E-03
14753 15.2902E-03
14754 13.6460E-03
14755 10.4109E-03
14756 14.4156E-03
14757 14.0286E-03
14758 13.2380E-03
14759 10.5062E-03
14760 16.3832E-03
14761 18.4683E-03
14762 18.6704E-03
14763 12.8457E-03
14764 12.4504E-03
14765 11.1887E-03
14766 9.42959E-03
14767 16.7151E-03
14768 8.32238E-03
14769 11.1887E-03
14770 19.4621E-03
14771 21.6363E-03
14772 19.2492E-03
14773 14.1801E-03
14774 17.5612E-03
14775 10.4565E-03
14776 12.4609E-03
14777 2.90091E-03
14778 13.4043E-03
14779 15.4691E-03
14780 17.1325E-03
14781 9.26506E-03
14782 8.85781E-03
14783 14.7887E-03
14784 12.6496E-03
14785 10.9954E-03
14786 12.7518E-03
14787 8.83735E-03
14788 10.6969E-03
14789 12.4162E-03
14790 16.7799E-03
14791 10.9373E-03
14792 23.0405E-03
14793 9.78671E-03
14794 8.85308E-03
14795 11.3654E-03
14796 14.7288E-03
14797 7.38702E-03
14798 13.8020E-03
14799 14.0508E-03
14800 19.2440E-03
14801 13.1858E-03
14802 12.3343E-03
14803 14.4534E-03
14804 10.3632E-03
14805 14.7250E-03
14806 19.0546E-03
14807 19.1866E-03
14808 13.5060E-03
14809 15.5613E-03
14810 13.9165E-03
14811 18.8054E-03
14812 16.0485E-03
14813 12.4036E-03
14814 16.3323E-03
14815 9.82361E-03
14816 19.3885E-03
14817 20.3279E-03
14818 21.7841E-03
14819 16.3734E-03
14820 17.1565E-03
14821 19.3324E-03
14822 10.7175E-03
14823 11.0978E-03
14824 8.13508E-03
14825 12.4162E-03
14826 14.3233E-03
14827 11.2282E-03
14828 13.3299E-03
14829 8.92862E-03
14830 14.9300E-03
14831 14.0508E-03
14832 13.3701E-03
14833 8.60786E-03
14834 10.8397E-03
14835 12.6300E-03
14836 6.67336E-03
14837 17.2238E-03
14838 10.2445E-03
14839 12.4028E-03
14840 18.8882E-03
14841 13.4090E-03
14842 15.6152E-03
14843 18.1542E-03
14844 18.1542E-03
14845 16.0692E-03
14846 14.3403E-03
14847 12.7966E-03
14848 22.0436E-03
14849 18.5278E-03
14850 16.8183E-03
14851 16.8183E-03
14852 15.8624E-03
14853 12.5367E-03
14854 21.6664E-03
14855 13.1503E-03
14856 11.1771E-03
14857 17.9423E-03
14858 10.0090E-03
14859 19.5935E-03
14860 17.7508E-03
14861 8.42921E-03
14862 18.8083E-03
14863 14.9293E-03
14864 10.6123E-03
14865 13.1791E-03
14866 14.1166E-03
14867 11.1651E-03
14868 20.1373E-03
14869 17.3141E-03
14870 13.5713E-03
14871 16.7151E-03
14872 12.1657E-03
14873 16.6034E-03
14874 17.5293E-03
14875 13.1738E-03
14876 22.7331E-03
14877 12.2983E-03
14878 14.7645E-03
14879 11.8853E-03
14880 10.7428E-03
14881 15.0404E-03
14882 21.7344E-03
14883 15.3706E-03
14884 18.1542E-03
14885 13.4090E-03
14886 21.5086E-03
14887 16.0692E-03
14888 13.9263E-03
14889 14.1725E-03
14890 15.1785E-03
14891 23.7139E-03
14892 18.5378E-03
14893 12.0290E-03
14894 10.3885E-03
14895 13.1225E-03
14896 14.9515E-03
14897 13.9138E-03
14898 11.6103E-03
14899 19.3783E-03
14900 13.4183E-03
14901 7.78439E-03
14902 6.31093E-03
14903 18.7124E-03
14904 14.8922E-03
14905 16.3546E-03
14906 12.0871E-03
14907 11.3960E-03
14908 13.2948E-03
14909 21.0354E-03
14910 8.12537E-03
14911 13.1738E-03
14912 11.7938E-03
14913 7.96773E-03
14914 6.17916E-03
14915 7.83694E-03
14916 13.9314E-03
14917 15.7811E-03
14918 19.8714E-03
14919 5.37215E-03
14920 19.5399E-03
14921 19.4679E-03
14922 17.8944E-03
14923 7.86020E-03
14924 7.86020E-03
14925 19.4679E-03
14926 9.35335E-03
14927 7.36866E-03
14928 11.9287E-03
14929 15.9107E-03
14930 8.84987E-03
14931 7.27765E-03
14932 6.88819E-03
14933 11.6675E-03
14934 13.7742E-03
14935 8.07047E-03
14936 15.5271E-03
14937 19.4679E-03
14938 13.8653E-03
14939 13.7742E-03
14940 14.4161E-03
14941 8.12537E-03
14942 19.4679E-03
14943 19.4679E-03
14944 13.2248E-03
14945 13.2184E-03
14946 16.4547E-03
14947 15.5271E-03
14948 13.4183E-03
14949 9.75205E-03
14950 18.9330E-03
14951 10.6936E-03
14952 13.1738E-03
14953 12.7690E-03
14954 14.2862E-03
14955 7.86020E-03
14956 13.4344E-03
14957 21.9399E-03
14958 7.83694E-03
14959 13.7742E-03
14960 13.2184E-03
14961 7.14554E-03
14962 15.1523E-03
14963 12.9807E-03
14964 12.9807E-03
14965 8.07047E-03
14966 10.3968E-03
14967 7.86020E-03
14968 15.6625E-03
14969 9.04807E-03
14970 13.2587E-03
14971 19.4679E-03
14972 13.7592E-03
14973 16.4756E-03
14974 13.4116E-03
14975 23.8399E-03
14976 13.4585E-03
14977 13.3104E-03
14978 21.5411E-03
14979 19.4679E-03
14980 10.9105E-03
14981 17.1593E-03
14982 9.58613E-03
14983 7.14554E-03
14984 19.4679E-03
14985 14.8787E-03
14986 7.83694E-03
14987 19.4679E-03
14988 14.4074E-03
14989 13.4345E-03
14990 8.71034E-03
14991 15.7733E-03
14992 11.5010E-03
14993 15.5632E-03
14994 7.14554E-03
14995 12.1592E-03
14996 13.7626E-03
14997 7.86020E-03
14998 18.5021E-03
14999 14.5170E-03
15000 10.1681E-03
15001 15.2126E-03
15002 12.1076E-03
15003 10.7304E-03
15004 18.8505E-03
15005 28.1893E-03
15006 11.2322E-03
15007 13.8350E-03
15008 7.83694E-03
15009 15.9012E-03
15010 11.5876E-03
15011 7.14554E-03
15012 11.2075E-03
15013 14.1688E-03
15014 9.84494E-03
15015 12.2335E-03
15016 3.07947E-03
15017 3.97491E-03
15018 21.8082E-03
15019 8.74684E-03
15020 19.5602E-03
15021 8.53107E-03
15022 8.88698E-03
15023 10.3968E-03
15024 13.4345E-03
15025 16.9642E-03
15026 13.8941E-03
15027 13.4345E-03
15028 3.93429E-03
15029 13.9935E-03
15030 14.3082E-03
15031 11.1312E-03
15032 24.5493E-03
15033 13.6200E-03
15034 13.2255E-03
15035 12.9807E-03
15036 13.0871E-03
15037 19.4679E-03
15038 7.70715E-03
15039 7.86020E-03
15040 9.05806E-03
15041 12.2637E-03
15042 7.73017E-03
15043 16.4679E-03
15044 10.3968E-03
15045 9.15853E-03
15046 16.0851E-03
15047 8.87339E-03
15048 16.4756E-03
15049 10.3968E-03
15050 22.2548E-03
15051 24.5493E-03
15052 8.28321E-03
15053 11.6640E-03
15054 22.2548E-03
15055 15.6791E-03
15056 22.2548E-03
15057 10.3968E-03
15058 22.2548E-03
15059 21.9399E-03
15060 14.0865E-03
15061 8.87339E-03
15062 21.9399E-03
15063 17.9693E-03
15064 17.9693E-03
15065 12.6600E-03
15066 5.45764E-03
15067 14.2009E-03
15068 24.4556E-03
15069 25.1731E-03
15070 8.87339E-03
15071 6.72798E-03
15072 10.3968E-03
15073 15.1846E-03
15074 18.6617E-03
15075 15.2183E-03
15076 28.3439E-03
15077 8.87339E-03
15078 12.0290E-03
15079 16.4782E-03
15080 15.0041E-03
15081 8.59505E-03
15082 24.5493E-03
15083 15.6294E-03
15084 24.5493E-03
15085 8.87339E-03
15086 15.0047E-03
15087 16.3750E-03
15088 20.3730E-03
15089 8.87339E-03
15090 12.3892E-03
15091 22.2548E-03
15092 8.87339E-03
15093 9.29285E-03
15094 11.4905E-03
15095 8.88698E-03
15096 21.3763E-03
15097 19.9724E-03
15098 8.96413E-03
15099 8.87339E-03
15100 14.2524E-03
15101 13.0532E-03
15102 7.75503E-03
15103 18.5689E-03
15104 18.0623E-03
15105 8.96414E-03
15106 18.6358E-03
15107 21.3763E-03
15108 8.87339E-03
15109 25.1178E-03
15110 31.5923E-03
15111 16.8133E-03
15112 14.1525E-03
15113 20.2373E-03
15114 17.1024E-03
15115 8.87339E-03
15116 8.00770E-03
15117 8.87339E-03
15118 21.3763E-03
15119 8.87339E-03
15120 17.1918E-03
15121 16.4915E-03
15122 21.9399E-03
15123 12.6055E-03
15124 21.3763E-03
15125 7.01458E-03
15126 18.0630E-03
15127 12.0290E-03
15128 10.7715E-03
15129 11.5821E-03
15130 16.6603E-03
15131 8.87339E-03
15132 8.98820E-03
15133 8.98820E-03
15134 8.68856E-03
15135 14.5556E-03
15136 13.4569E-03
15137 12.9175E-03
15138 16.4756E-03
15139 10.3555E-03
15140 26.4657E-03
15141 6.51986E-03
15142 10.3968E-03
15143 8.35886E-03
15144 12.0030E-03
15145 7.63992E-03
15146 15.8075E-03
15147 17.5275E-03
15148 10.3968E-03
15149 12.3205E-03
15150 13.6837E-03
15151 15.5909E-03
15152 17.5106E-03
15153 19.1519E-03
15154 14.8818E-03
15155 8.86457E-03
15156 10.3968E-03
15157 14.2525E-03
15158 8.36541E-03
15159 14.1911E-03
15160 7.88079E-03
15161 16.3072E-03
15162 14.9191E-03
15163 15.2753E-03
15164 5.88049E-03
15165 14.4156E-03
15166 8.98820E-03
15167 12.8625E-03
15168 17.3322E-03
15169 12.1477E-03
15170 21.3763E-03
15171 17.4991E-03
15172 25.3251E-03
15173 13.1503E-03
15174 10.8397E-03
15175 12.0865E-03
15176 13.4345E-03
15177 12.9807E-03
15178 9.06144E-03
15179 9.04807E-03
15180 13.5556E-03
15181 13.3104E-03
15182 14.6207E-03
15183 8.83735E-03
15184 13.7626E-03
15185 19.4679E-03
15186 12.4162E-03
15187 20.8559E-03
15188 14.4156E-03
15189 15.0716E-03
15190 8.98820E-03
15191 13.5890E-03
15192 12.4156E-03
15193 8.87339E-03
15194 7.83694E-03
15195 12.2983E-03
15196 12.3205E-03
15197 13.7507E-03
15198 8.88698E-03
15199 14.6897E-03
15200 7.14554E-03
15201 8.98820E-03
15202 21.7248E-03
15203 15.5690E-03
15204 16.7151E-03
15205 7.83694E-03
15206 9.71888E-03
15207 12.4609E-03
15208 19.4679E-03
15209 22.2548E-03
15210 12.2912E-03
15211 12.4609E-03
15212 10.3968E-03
15213 16.7151E-03
15214 16.4756E-03
15215 9.26504E-03
15216 12.2870E-03
15217 16.4756E-03
15218 13.7529E-03
15219 8.98820E-03
15220 9.06146E-03
15221 12.4609E-03
15222 8.83735E-03
15223 7.84489E-03
15224 8.83735E-03
15225 12.2118E-03
15226 8.31296E-03
15227 8.98820E-03
15228 8.84987E-03
15229 12.4162E-03
15230 9.70065E-03
15231 2.73757E-03
15232 12.4162E-03
15233 4.68950E-03
15234 10.0166E-03
15235 13.6129E-03
15236 11.2040E-03
15237 2.90091E-03
15238 2.90091E-03
15239 4.45220E-03
15240 9.04807E-03
15241 3.69372E-03
15242 9.04807E-03
15243 7.14554E-03
15244 3.66628E-03
15245 3.69372E-03
15246 2.90091E-03
15247 9.04807E-03
15248 3.66628E-03
15249 3.66628E-03
15250 2.90091E-03
15251 9.04807E-03
15252 7.27765E-03
15253 3.69372E-03
15254 2.90091E-03
15255 9.04807E-03
15256 3.66628E-03
15257 7.83694E-03
15258 2.90091E-03
15259 3.66628E-03
15260 7.20082E-03
15261 6.39082E-03
15262 9.04807E-03
15263 3.66628E-03
15264 9.04807E-03
15265 4.96410E-03
15266 1.83356E-03
15267 16.0266E-03
15268 12.9835E-03
15269 7.86020E-03
15270 2.90091E-03
15271 9.04807E-03
15272 9.04807E-03
15273 13.3593E-03
15274 3.66628E-03
15275 3.69372E-03
15276 2.90091E-03
15277 19.4679E-03
15278 3.66628E-03
15279 2.90091E-03
15280 3.66628E-03
15281 7.83694E-03
15282 9.04807E-03
15283 2.90091E-03
15284 3.69372E-03
15285 2.90091E-03
15286 7.83694E-03
15287 9.04807E-03
15288 3.66628E-03
15289 2.90091E-03
